(18,0)	(7,4,20.57);(7,5,38.8);(8,5,77.13);(8,6,88.37);(8,7,104.51);(9,7,178.12);(9,8,181.48);(9,9,196.76);(9,10,392.31);(10,6,193.65);(10,7,199.89);(10,9,207.35);(10,10,337.17);(10,13,295.1);(10,14,318.26);(11,3,234.16);(11,4,193.46);(11,5,220.52);(11,7,222.31);(12,3,275.84);(12,4,226.7);(12,5,263.49);(12,6,254.25);(12,7,251.11);(12,8,267.64);(12,9,277.57);(12,11,312.17);(12,13,306.33);(13,1,342.45);(13,2,298.14);(13,3,280.45);(13,4,324.82);(13,5,294.5);(13,6,297.13);(13,11,382.1);(13,12,365.92);(13,13,357.16);(13,14,328.17);(14,0,415.04);(14,1,407.21);(14,2,389.16);(14,3,345.41);(14,4,338.21);(15,8,373.06);(15,9,323.71);(15,10,333.2);(15,11,361.94);(15,15,213.28);(15,16,248.86);(15,17,271.7);(15,19,289.25);(15,21,272.92);(16,6,135.2);(16,7,145.62);(16,8,167.73);(16,9,187.76);(17,6,112.59);(17,7,123.2);(18,4,60.04);(18,6,295.11);(18,7,287.65);(18,8,348.53);(18,9,365);	(6,3,39.03);(6,4,22.01);	(6,4,22.01);(7,5,38.8);(8,7,104.51);	(6,3,39.03);(7,4,20.57);(8,5,77.13);(8,6,88.37);(9,7,178.12);(9,8,181.48);(9,9,196.76);(9,10,392.31);(10,6,193.65);(10,7,199.89);(10,9,207.35);(10,10,337.17);(10,13,295.1);(10,14,318.26);(11,3,234.16);(11,4,193.46);(11,5,220.52);(11,7,222.31);(12,3,275.84);(12,4,226.7);(12,5,263.49);(12,6,254.25);(12,7,251.11);(12,8,267.64);(12,9,277.57);(12,11,312.17);(12,13,306.33);(13,1,342.45);(13,2,298.14);(13,3,280.45);(13,4,324.82);(13,5,294.5);(13,6,297.13);(13,11,382.1);(13,12,365.92);(13,13,357.16);(13,14,328.17);(14,0,415.04);(14,1,407.21);(14,2,389.16);(14,3,345.41);(14,4,338.21);(15,8,373.06);(15,9,323.71);(15,10,333.2);(15,11,361.94);(15,15,213.28);(15,16,248.86);(15,17,271.7);(15,19,289.25);(15,21,272.92);(16,6,135.2);(16,7,145.62);(16,8,167.73);(16,9,187.76);(17,6,112.59);(17,7,123.2);(18,4,60.04);(18,6,295.11);(18,7,287.65);(18,8,348.53);(18,9,365);
(18,1)	(7,3,18.84);(8,5,90.65);(8,6,107.75);(8,7,127.49);(9,7,188.77);(9,8,196.29);(9,9,213.13);(9,10,377.68);(10,6,202.57);(10,7,210.69);(10,8,217.59);(10,9,223.43);(10,10,326.74);(10,13,292.05);(10,14,316.64);(11,3,230.38);(11,4,197.3);(11,5,222.8);(11,6,217.63);(11,7,229.34);(12,3,268.68);(12,4,227.39);(12,5,262.84);(12,6,257);(12,7,256.12);(12,8,275.43);(12,9,287.56);(12,10,288.69);(12,11,312.18);(12,13,307.41);(13,1,329.93);(13,2,288.9);(13,3,275.12);(13,4,321.79);(13,5,292.88);(13,6,297.59);(13,11,374.1);(13,12,356.46);(13,13,346.92);(13,14,319.96);(14,0,402.36);(14,1,395.82);(14,2,378.61);(14,3,336.52);(14,4,333.36);(15,8,359.19);(15,9,313.21);(15,10,326.89);(15,11,355.26);(15,15,212.74);(15,16,244.85);(15,17,273.06);(15,19,297.73);(15,21,277.23);(16,6,149.69);(16,7,161.82);(16,8,182.36);(16,9,194.27);(17,6,129.87);(17,7,143.03);(18,2,36.54);(18,6,298.85);(18,7,294.26);(18,8,344.78);(18,9,361.09);	(6,3,22.46);	(6,3,22.46);(8,6,107.75);(8,7,127.49);(17,6,129.87);(17,7,143.03);	(7,3,18.84);(8,5,90.65);(9,7,188.77);(9,8,196.29);(9,9,213.13);(9,10,377.68);(10,6,202.57);(10,7,210.69);(10,8,217.59);(10,9,223.43);(10,10,326.74);(10,13,292.05);(10,14,316.64);(11,3,230.38);(11,4,197.3);(11,5,222.8);(11,6,217.63);(11,7,229.34);(12,3,268.68);(12,4,227.39);(12,5,262.84);(12,6,257);(12,7,256.12);(12,8,275.43);(12,9,287.56);(12,10,288.69);(12,11,312.18);(12,13,307.41);(13,1,329.93);(13,2,288.9);(13,3,275.12);(13,4,321.79);(13,5,292.88);(13,6,297.59);(13,11,374.1);(13,12,356.46);(13,13,346.92);(13,14,319.96);(14,0,402.36);(14,1,395.82);(14,2,378.61);(14,3,336.52);(14,4,333.36);(15,8,359.19);(15,9,313.21);(15,10,326.89);(15,11,355.26);(15,15,212.74);(15,16,244.85);(15,17,273.06);(15,19,297.73);(15,21,277.23);(16,6,149.69);(16,7,161.82);(16,8,182.36);(16,9,194.27);(18,2,36.54);(18,6,298.85);(18,7,294.26);(18,8,344.78);(18,9,361.09);
(18,2)	(9,10,344.34);(10,10,292.4);(10,13,258.17);(10,14,284.06);(11,3,195.59);(12,3,233.89);(12,11,280.55);(12,13,276.2);(13,1,295.86);(13,2,254.29);(13,3,240.59);(13,4,288.57);(13,5,259.48);(13,6,265.55);(13,11,341);(13,12,322.96);(13,13,312.83);(13,14,285.63);(14,0,368.5);(14,1,361.95);(14,2,345.14);(14,3,302.46);(14,4,299.85);(15,8,325.55);(15,9,278.82);(15,10,292.87);(15,11,322.12);(15,16,210.19);(18,8,311.56);(18,9,327.97);	(7,3,18.57);(18,1,36.54);	(7,3,18.57);(18,1,36.54);	(9,10,344.34);(10,10,292.4);(10,13,258.17);(10,14,284.06);(11,3,195.59);(12,3,233.89);(12,11,280.55);(12,13,276.2);(13,1,295.86);(13,2,254.29);(13,3,240.59);(13,4,288.57);(13,5,259.48);(13,6,265.55);(13,11,341);(13,12,322.96);(13,13,312.83);(13,14,285.63);(14,0,368.5);(14,1,361.95);(14,2,345.14);(14,3,302.46);(14,4,299.85);(15,8,325.55);(15,9,278.82);(15,10,292.87);(15,11,322.12);(15,16,210.19);(18,8,311.56);(18,9,327.97);
(18,3)	(7,5,35.11);(8,4,27.23);(8,5,37.72);(8,6,57.65);(8,7,80.48);(9,7,138.75);(9,8,146.19);(9,9,163.57);(9,10,350.91);(10,6,153.2);(10,7,160.99);(10,8,167.76);(10,10,294.13);(10,13,251.52);(10,14,275.83);(11,3,189.88);(11,4,150.31);(11,5,177.1);(11,7,181);(12,3,232.01);(12,4,182.94);(12,5,219.89);(12,6,211.38);(12,7,209.33);(12,8,228.11);(12,9,240.05);(12,10,239.5);(12,11,270.62);(12,13,265.17);(13,1,300.1);(13,2,254.77);(13,3,236.54);(13,4,281.86);(13,5,251.25);(13,6,255.13);(13,11,339.65);(13,12,323.32);(13,13,314.21);(13,14,284.75);(14,0,372.63);(14,1,364.53);(14,2,346.7);(14,3,302.28);(14,4,295.1);(15,8,331.29);(15,9,280.69);(15,10,289.78);(15,11,319.34);(15,15,169.12);(15,16,204.71);(15,17,228.91);(15,21,231.71);(16,6,98.79);(16,7,111.47);(16,8,132.12);(16,9,145.73);(17,6,79.13);(17,7,93.82);(18,4,29.7);(18,6,254.77);(18,7,248.52);(18,8,305.6);(18,9,322.18);	(7,4,25.14);(8,3,35.6);	(7,4,25.14);(7,5,35.11);(8,6,57.65);(8,7,80.48);(9,9,163.57);(16,7,111.47);(17,6,79.13);(17,7,93.82);(18,4,29.7);	(8,3,35.6);(8,4,27.23);(8,5,37.72);(9,7,138.75);(9,8,146.19);(9,10,350.91);(10,6,153.2);(10,7,160.99);(10,8,167.76);(10,10,294.13);(10,13,251.52);(10,14,275.83);(11,3,189.88);(11,4,150.31);(11,5,177.1);(11,7,181);(12,3,232.01);(12,4,182.94);(12,5,219.89);(12,6,211.38);(12,7,209.33);(12,8,228.11);(12,9,240.05);(12,10,239.5);(12,11,270.62);(12,13,265.17);(13,1,300.1);(13,2,254.77);(13,3,236.54);(13,4,281.86);(13,5,251.25);(13,6,255.13);(13,11,339.65);(13,12,323.32);(13,13,314.21);(13,14,284.75);(14,0,372.63);(14,1,364.53);(14,2,346.7);(14,3,302.28);(14,4,295.1);(15,8,331.29);(15,9,280.69);(15,10,289.78);(15,11,319.34);(15,15,169.12);(15,16,204.71);(15,17,228.91);(15,21,231.71);(16,6,98.79);(16,8,132.12);(16,9,145.73);(18,6,254.77);(18,7,248.52);(18,8,305.6);(18,9,322.18);
(18,4)	(8,5,20.96);(8,6,31.67);(8,7,53.1);(9,7,122.52);(9,8,125.94);(9,9,142.03);(10,6,138.59);(10,7,144.42);(10,9,152.58);(10,10,297.39);(10,13,247.87);(10,14,270.68);(11,3,188.03);(11,4,141.18);(11,5,169.05);(11,7,167.96);(12,4,176.47);(12,5,214.2);(12,7,198.09);(12,8,214.19);(12,9,224.2);(12,11,264.06);(12,13,257.68);(13,1,305.45);(13,2,257.38);(13,3,235.4);(13,4,277.95);(13,5,246.21);(13,6,248.18);(13,12,325.39);(13,13,317.06);(13,14,285.88);(14,1,368.04);(14,2,349.61);(14,3,303.93);(14,4,292.84);(15,8,337.66);(15,9,284.23);(15,10,288.96);(15,11,318.74);(15,15,164.31);(15,17,221.14);(15,21,221.13);(16,6,78.93);(16,7,89.92);(16,8,112.07);(16,9,133.78);(17,6,56.2);(17,7,68.91);(18,6,244.79);(18,7,235.86);(18,8,302.17);(18,9,318.77);	(7,4,42.1);(7,5,27);(8,4,33.68);(18,0,60.04);(18,3,29.7);	(7,4,42.1);(7,5,27);(8,6,31.67);(8,7,53.1);(17,7,68.91);(18,0,60.04);	(8,4,33.68);(8,5,20.96);(9,7,122.52);(9,8,125.94);(9,9,142.03);(10,6,138.59);(10,7,144.42);(10,9,152.58);(10,10,297.39);(10,13,247.87);(10,14,270.68);(11,3,188.03);(11,4,141.18);(11,5,169.05);(11,7,167.96);(12,4,176.47);(12,5,214.2);(12,7,198.09);(12,8,214.19);(12,9,224.2);(12,11,264.06);(12,13,257.68);(13,1,305.45);(13,2,257.38);(13,3,235.4);(13,4,277.95);(13,5,246.21);(13,6,248.18);(13,12,325.39);(13,13,317.06);(13,14,285.88);(14,1,368.04);(14,2,349.61);(14,3,303.93);(14,4,292.84);(15,8,337.66);(15,9,284.23);(15,10,288.96);(15,11,318.74);(15,15,164.31);(15,17,221.14);(15,21,221.13);(16,6,78.93);(16,7,89.92);(16,8,112.07);(16,9,133.78);(17,6,56.2);(18,3,29.7);(18,6,244.79);(18,7,235.86);(18,8,302.17);(18,9,318.77);
(18,5)	(10,12,97.42);(14,9,82.52);(14,10,57.84);(14,11,49.4);(14,12,64.83);(15,2,117.59);(15,3,81.41);(15,5,129.24);(18,11,110.33);	(10,14,22.58);(12,11,32.95);(14,4,42.35);(15,11,64.09);(18,8,30.61);(18,9,39.51);	(10,14,22.58);(12,11,32.95);(14,12,64.83);	(10,12,97.42);(14,4,42.35);(14,9,82.52);(14,10,57.84);(14,11,49.4);(15,2,117.59);(15,3,81.41);(15,5,129.24);(15,11,64.09);(18,8,30.61);(18,9,39.51);(18,11,110.33);
(18,6)	(18,7,26.87);	(6,3,320.03);(6,4,316.63);(7,3,281.95);(7,4,275.71);(7,5,269.19);(8,3,241.52);(8,4,232.22);(8,5,224.92);(8,6,220.06);(8,7,217.98);(9,7,126.97);(9,8,137);(9,9,135.57);(10,6,109.97);(10,9,128.66);(11,7,81.42);(11,8,81.15);(12,5,65.62);(12,7,52.07);(12,11,38.48);(12,13,26.61);(13,1,186.11);(13,3,99.17);(13,6,33.65);(15,9,156.31);(15,15,103.13);(15,16,98.79);(16,6,171.62);(16,7,167.59);(16,8,146.01);(16,9,113.54);(17,6,196.16);(17,7,195.16);(18,0,295.11);(18,1,298.85);(18,3,254.77);(18,4,244.79);	(6,3,320.03);(6,4,316.63);(7,3,281.95);(7,4,275.71);(7,5,269.19);(8,3,241.52);(8,4,232.22);(8,5,224.92);(8,6,220.06);(8,7,217.98);(9,7,126.97);(9,8,137);(9,9,135.57);(10,6,109.97);(10,9,128.66);(11,7,81.42);(11,8,81.15);(12,7,52.07);(15,15,103.13);(16,6,171.62);(16,7,167.59);(16,8,146.01);(16,9,113.54);(17,6,196.16);(17,7,195.16);(18,0,295.11);(18,1,298.85);(18,3,254.77);(18,4,244.79);(18,7,26.87);	(12,5,65.62);(12,11,38.48);(12,13,26.61);(13,1,186.11);(13,3,99.17);(13,6,33.65);(15,9,156.31);(15,16,98.79);
(18,7)	(12,9,31.53);(13,7,37.16);	(6,3,314.9);(6,4,308.7);(7,3,277.55);(7,4,268.56);(7,5,259.7);(8,3,238.73);(8,4,226.77);(8,5,216.74);(8,6,209.1);(8,7,204.26);(9,7,115.21);(9,8,120.46);(9,9,115.89);(10,8,94.2);(11,7,72.9);(11,8,63.99);(12,7,49.69);(12,11,65.25);(12,13,53.44);(15,15,108.53);(16,6,159.67);(16,7,153.59);(16,8,131.09);(16,9,106.87);(17,6,184.31);(17,7,181.11);(18,0,287.65);(18,1,294.26);(18,3,248.52);(18,4,235.86);(18,6,26.87);	(6,3,314.9);(6,4,308.7);(7,3,277.55);(7,4,268.56);(7,5,259.7);(8,3,238.73);(8,4,226.77);(8,5,216.74);(8,6,209.1);(8,7,204.26);(9,7,115.21);(9,8,120.46);(9,9,115.89);(10,8,94.2);(11,7,72.9);(11,8,63.99);(12,9,31.53);(16,6,159.67);(16,7,153.59);(16,8,131.09);(16,9,106.87);(17,6,184.31);(17,7,181.11);(18,0,287.65);(18,1,294.26);(18,3,248.52);(18,4,235.86);	(12,7,49.69);(12,11,65.25);(12,13,53.44);(13,7,37.16);(15,15,108.53);(18,6,26.87);
(18,8)	(14,11,56.72);(14,12,82.94);(15,12,37.88);(18,5,30.61);(18,9,16.71);	(6,3,366.92);(7,3,327.59);(7,4,328.7);(7,5,327.65);(8,3,283.09);(8,4,281.19);(8,5,281.26);(8,6,283.45);(8,7,287.8);(10,14,37.77);(11,3,119.58);(12,11,56.55);(12,13,68.44);(13,4,24.49);(15,15,139.01);(15,16,104.89);(16,6,239.65);(17,6,262.73);(17,7,266.61);(18,0,348.53);(18,1,344.78);(18,2,311.56);(18,3,305.6);(18,4,302.17);	(6,3,366.92);(7,3,327.59);(7,4,328.7);(7,5,327.65);(8,3,283.09);(8,4,281.19);(8,5,281.26);(8,6,283.45);(8,7,287.8);(10,14,37.77);(11,3,119.58);(12,11,56.55);(12,13,68.44);(13,4,24.49);(14,11,56.72);(14,12,82.94);(15,12,37.88);(15,15,139.01);(15,16,104.89);(16,6,239.65);(17,6,262.73);(17,7,266.61);(18,0,348.53);(18,1,344.78);(18,2,311.56);(18,3,305.6);(18,4,302.17);(18,5,30.61);	(18,9,16.71);
(18,9)	(10,11,120.66);(10,12,78.17);(14,8,65.46);(14,9,45.28);(14,10,34.14);(14,11,49.64);(14,12,78.86);(15,2,89.8);(15,3,61.55);(15,5,90.12);(15,12,39.27);(15,14,99.19);(18,5,39.51);(18,10,22.61);(18,11,72.79);	(6,3,383.19);(7,3,343.97);(7,4,345.21);(7,5,344.21);(8,3,299.62);(8,4,297.83);(8,5,297.88);(8,6,299.9);(8,7,303.98);(10,14,52.08);(11,3,136.15);(12,11,68.63);(12,13,80.22);(13,4,40.94);(15,15,155.7);(16,6,255.83);(17,6,279.03);(17,7,282.66);(18,0,365);(18,1,361.09);(18,2,327.97);(18,3,322.18);(18,4,318.77);(18,8,16.71);	(6,3,383.19);(7,3,343.97);(7,4,345.21);(7,5,344.21);(8,3,299.62);(8,4,297.83);(8,5,297.88);(8,6,299.9);(8,7,303.98);(10,11,120.66);(10,14,52.08);(11,3,136.15);(12,11,68.63);(12,13,80.22);(13,4,40.94);(14,11,49.64);(14,12,78.86);(15,12,39.27);(15,14,99.19);(15,15,155.7);(16,6,255.83);(17,6,279.03);(17,7,282.66);(18,0,365);(18,1,361.09);(18,2,327.97);(18,3,322.18);(18,4,318.77);(18,5,39.51);(18,8,16.71);	(10,12,78.17);(14,8,65.46);(14,9,45.28);(14,10,34.14);(15,2,89.8);(15,3,61.55);(15,5,90.12);(18,10,22.61);(18,11,72.79);
(18,10)	(10,11,120.84);(10,12,56.32);(12,14,75.58);(14,9,30.26);(14,10,13.51);(14,11,39.6);(14,12,71.58);(15,14,101.08);	(18,9,22.61);	(10,11,120.84);(12,14,75.58);(14,10,13.51);(14,11,39.6);(14,12,71.58);(15,14,101.08);(18,9,22.61);	(10,12,56.32);(14,9,30.26);
(18,11)	(10,11,172.56);(10,12,64.44);(11,12,52.7);(11,14,45.78);(12,14,131.19);(14,11,89.05);(14,12,118.46);(15,1,63.49);(15,2,46.67);(15,3,60.04);(15,14,154.96);(18,12,29.15);(18,13,37.23);	(10,14,124.79);(12,11,140.99);(12,13,152.27);(13,11,54.24);(14,9,27.84);(15,5,25.22);(15,12,101.68);(18,5,110.33);(18,9,72.79);	(10,11,172.56);(10,12,64.44);(10,14,124.79);(12,11,140.99);(12,13,152.27);(12,14,131.19);(13,11,54.24);(14,9,27.84);(14,11,89.05);(14,12,118.46);(15,2,46.67);(15,3,60.04);(15,12,101.68);(15,14,154.96);(18,5,110.33);(18,9,72.79);	(11,12,52.7);(11,14,45.78);(15,1,63.49);(15,5,25.22);(18,12,29.15);(18,13,37.23);
(18,12)	(10,11,186.56);(10,12,66.19);(11,12,30.78);(15,2,38.27);(15,3,68.84);(15,14,171.02);(18,13,15.11);	(12,14,149.63);(13,7,187.28);(15,5,36.36);(18,11,29.15);	(10,11,186.56);(10,12,66.19);(11,12,30.78);(12,14,149.63);(13,7,187.28);(15,2,38.27);(15,3,68.84);(15,14,171.02);(18,11,29.15);(18,13,15.11);	(15,5,36.36);
(18,13)	(10,11,177.95);(10,12,54.97);(11,12,16.96);(15,2,25.68);	(12,14,143.7);(15,3,60.28);(18,11,37.23);(18,12,15.11);	(10,11,177.95);(10,12,54.97);(11,12,16.96);(12,14,143.7);(15,2,25.68);(15,3,60.28);(18,11,37.23);	(18,12,15.11);
